total_cases,new_cases,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,cases_test_ratio,target,cases_lag_1,cases_lag_2
34437307.0,0.0,463530.0,0.0,391.29,24159.36,325.19,0.0,0.28,0.91,625774159.0,1107617.0,444.58,0.79,1221461.0,0.87,0.01,109.6,1133688213.0,756052687.0,377635526.0,6706723.0,5934296.0,80.0,53.35,26.65,4187.0,1724044.0,0.12,49.73,0.0,0.0,0.0,81771.0
34437307.0,0.0,463530.0,0.0,391.29,24159.36,325.19,0.0,0.28,0.91,627016336.0,1242177.0,445.46,0.88,1216240.0,0.86,0.01,110.8,1141006707.0,758251605.0,382755102.0,7318494.0,6171477.0,80.51,53.5,27.01,4355.0,1807766.0,0.13,49.67,0.0,0.0,0.0,0.0
34437307.0,0.0,463530.0,0.0,391.29,24159.36,325.19,0.0,0.28,0.91,628248841.0,1232505.0,446.34,0.88,1192397.0,0.85,0.01,110.6,1148786886.0,760532284.0,388254602.0,7780179.0,6573042.0,81.06,53.67,27.4,4638.0,1951437.0,0.14,49.6,0.0,0.0,0.0,0.0
34437307.0,0.0,463530.0,0.0,391.29,24159.36,325.19,0.0,0.28,0.9,629387540.0,1138699.0,447.15,0.81,1188599.0,0.84,0.01,112.6,1153595556.0,762169283.0,391426273.0,4808670.0,6024606.0,81.4,53.78,27.62,4251.0,1855689.0,0.13,49.57,0.0,0.0,0.0,0.0
34437307.0,0.0,463530.0,0.0,391.29,24159.36,325.19,0.0,0.28,0.9,630575279.0,1187739.0,447.99,0.84,1177334.0,0.84,0.01,112.7,1163685005.0,765364845.0,398320160.0,10089449.0,6357807.0,82.11,54.01,28.11,4486.0,1983320.0,0.14,49.48,0.0,11.199679400387174,0.0,0.0
34510413.0,73106.0,465662.0,2132.0,304.57,24210.64,326.68,1.5,0.21,0.88,631649378.0,1074099.0,448.75,0.76,1128291.0,0.8,0.01,110.7,1168057227.0,766988022.0,401069205.0,4372222.0,6452542.0,82.42,54.12,28.3,4553.0,2046543.0,0.14,49.45,0.06479351089966072,0.0,0.0,0.0
34510413.0,0.0,465662.0,0.0,304.57,24210.64,326.68,0.0,0.21,0.88,632524259.0,874881.0,449.38,0.62,1122531.0,0.8,0.01,112.1,1175843376.0,769596553.0,406246823.0,7786149.0,6980269.0,82.97,54.31,28.67,4925.0,2237678.0,0.16,57.72,0.0,0.0,73106.0,0.0
34510413.0,0.0,465662.0,0.0,304.57,24210.64,326.68,0.0,0.21,0.89,633489239.0,964980.0,450.06,0.69,1102154.0,0.78,0.01,111.5,1183947210.0,772215710.0,411731500.0,8103834.0,7179857.0,83.54,54.49,29.05,5066.0,2309003.0,0.16,57.66,0.0,0.0,0.0,73106.0
34510413.0,0.0,465662.0,0.0,304.57,24210.64,326.68,0.0,0.21,0.89,634774225.0,1284986.0,450.97,0.91,1108270.0,0.79,0.01,116.9,1193769229.0,775076432.0,418692797.0,9822019.0,7537503.0,84.24,54.69,29.54,5319.0,2403547.0,0.17,57.58,0.0,0.0,0.0,0.0
34510413.0,0.0,465662.0,0.0,304.57,24210.64,326.68,0.0,0.21,0.89,635924763.0,1150538.0,451.79,0.82,1096560.0,0.78,0.01,116.6,1198528642.0,776515911.0,422012731.0,4759413.0,7105965.0,84.57,54.79,29.78,5014.0,2283375.0,0.16,57.54,0.0,0.0,0.0,0.0
34510413.0,0.0,465662.0,0.0,304.57,24210.64,326.68,0.0,0.21,0.9,637106009.0,1181246.0,452.63,0.84,1102638.0,0.78,0.01,120.9,1210758081.0,780551005.0,430207076.0,12229439.0,8166075.0,85.43,55.08,30.36,5762.0,2625960.0,0.18,57.44,0.0,0.0,0.0,0.0
34510413.0,0.0,465662.0,0.0,304.57,24210.64,326.68,0.0,0.21,0.9,638247889.0,1141880.0,453.44,0.81,1096087.0,0.78,0.01,123.5,1212493046.0,781075743.0,431417303.0,1734965.0,6972577.0,85.56,55.12,30.44,4920.0,2244414.0,0.16,56.3,0.0,11.036678385890651,0.0,0.0
34572523.0,62110.0,468554.0,2892.0,413.14,24254.22,328.71,2.03,0.29,0.9,639427262.0,1179373.0,454.28,0.84,1111126.0,0.79,0.01,125.6,1223194701.0,784647922.0,438546779.0,10701655.0,7876782.0,86.31,55.37,30.95,5558.0,2522843.0,0.18,56.2,0.055898200655730625,0.0,0.0,0.0
34572523.0,0.0,468554.0,0.0,413.14,24254.22,328.71,0.0,0.29,0.91,640291325.0,864063.0,454.89,0.61,1109581.0,0.79,0.01,126.6,1228492006.0,786355397.0,442136609.0,5297305.0,7521233.0,86.69,55.49,31.2,5307.0,2394121.0,0.17,56.14,0.0,0.0,62110.0,0.0
34572523.0,0.0,468554.0,0.0,413.14,24254.22,328.71,0.0,0.29,0.92,641303848.0,1012523.0,455.61,0.72,1116373.0,0.79,0.01,128.1,1237055142.0,789054196.0,448000946.0,8563136.0,7586847.0,87.29,55.68,31.61,5354.0,2405498.0,0.17,56.06,0.0,0.0,0.0,62110.0
34572523.0,0.0,468554.0,0.0,413.14,24254.22,328.71,0.0,0.29,0.93,642412315.0,1108467.0,456.4,0.79,1091156.0,0.78,0.01,123.9,1245517176.0,791626543.0,453890633.0,8462034.0,7392564.0,87.89,55.86,32.03,5216.0,2364302.0,0.17,58.76,0.0,0.0,0.0,0.0
34572523.0,0.0,468554.0,0.0,413.14,24254.22,328.71,0.0,0.29,0.93,643510926.0,1098611.0,457.18,0.78,1083738.0,0.77,0.01,125.8,1255866411.0,794528313.0,461338098.0,10349235.0,8191110.0,88.62,56.06,32.55,5780.0,2573200.0,0.18,58.65,0.0,0.0,0.0,0.0
34572523.0,0.0,468554.0,0.0,413.14,24254.22,328.71,0.0,0.29,0.93,644668082.0,1157156.0,458.0,0.82,1080296.0,0.77,0.01,124.8,1261728028.0,796283823.0,465444205.0,5861617.0,7281421.0,89.03,56.19,32.84,5138.0,2247545.0,0.16,58.59,0.0,0.0,0.0,0.0
34572523.0,0.0,468554.0,0.0,413.14,24254.22,328.71,0.0,0.29,0.94,646026786.0,1358704.0,458.97,0.96,1111271.0,0.79,0.01,150.1,1273806245.0,799745524.0,474060721.0,12078217.0,8759028.0,89.88,56.43,33.45,6181.0,2667112.0,0.19,58.47,0.0,11.01424248665062,0.0,0.0
34633255.0,60732.0,473326.0,4772.0,681.71,24296.82,332.06,3.35,0.48,1.01,647252850.0,1226064.0,459.84,0.87,1117941.0,0.79,0.01,128.9,1278763558.0,801417375.0,477346183.0,4957313.0,7938408.0,90.23,56.55,33.68,5602.0,2395636.0,0.17,58.42,0.05432482186016806,0.0,0.0,0.0
34633255.0,0.0,473326.0,0.0,681.71,24296.82,332.06,0.0,0.48,0.99,648259067.0,1006217.0,460.55,0.72,1138249.0,0.81,0.01,131.6,1283718063.0,802894059.0,480824004.0,4954505.0,7889437.0,90.58,56.65,33.93,5567.0,2362666.0,0.17,58.37,0.0,0.0,60732.0,0.0
34633255.0,0.0,473326.0,0.0,681.71,24296.82,332.06,0.0,0.48,0.98,649447014.0,1187947.0,461.4,0.84,1163309.0,0.83,0.01,135.6,1291962219.0,805404596.0,486557623.0,8244156.0,7843868.0,91.16,56.83,34.33,5535.0,2335771.0,0.16,58.29,0.0,0.0,0.0,60732.0
34633255.0,0.0,473326.0,0.0,681.71,24296.82,332.06,0.0,0.48,0.96,650660144.0,1213130.0,462.26,0.86,1178261.0,0.84,0.01,138.2,1299875078.0,807755550.0,492119528.0,7912859.0,7765415.0,91.72,57.0,34.73,5480.0,2304144.0,0.16,58.21,0.0,0.0,0.0,0.0
34633255.0,0.0,473326.0,0.0,681.71,24296.82,332.06,0.0,0.48,0.94,651950127.0,1289983.0,463.18,0.92,1205600.0,0.86,0.01,143.3,1308244539.0,810142506.0,498102033.0,8369461.0,7482590.0,92.31,57.17,35.15,5280.0,2230599.0,0.16,58.12,0.0,0.0,0.0,0.0
34633255.0,0.0,473326.0,0.0,681.71,24296.82,332.06,0.0,0.48,0.93,653243539.0,1293412.0,464.1,0.92,1225065.0,0.87,0.01,147.2,1312375088.0,811443992.0,500931096.0,4130549.0,7235294.0,92.61,57.26,35.35,5105.0,2165738.0,0.15,58.08,0.0,0.0,0.0,0.0
34633255.0,0.0,473326.0,0.0,681.71,24296.82,332.06,0.0,0.48,0.92,654627300.0,1383761.0,465.08,0.98,1228645.0,0.87,0.01,130.0,1327494248.0,815387998.0,512106250.0,15119160.0,7669715.0,93.67,57.54,36.14,5412.0,2234639.0,0.16,57.92,0.0,10.955287719418433,0.0,0.0
34690510.0,57255.0,475434.0,2108.0,301.14,24336.99,333.54,1.48,0.21,0.89,655816759.0,1189459.0,465.92,0.84,1223416.0,0.87,0.01,152.1,1331399226.0,816708250.0,514690976.0,3904978.0,7519381.0,93.95,57.63,36.32,5306.0,2184411.0,0.15,57.88,0.04679925160431807,0.0,0.0,0.0
34690510.0,0.0,475434.0,0.0,301.14,24336.99,333.54,0.0,0.21,0.9,656672451.0,855692.0,466.53,0.61,1201912.0,0.85,0.01,152.2,1335465563.0,817907560.0,517558003.0,4066337.0,7392500.0,94.23,57.71,36.52,5216.0,2144786.0,0.15,57.84,0.0,0.0,57255.0,0.0
34690510.0,0.0,475434.0,0.0,301.14,24336.99,333.54,0.0,0.21,0.9,657662933.0,990482.0,467.24,0.7,1173703.0,0.83,0.01,152.7,1346291425.0,820963910.0,525327515.0,10825862.0,7761315.0,95.0,57.93,37.07,5477.0,2222759.0,0.16,56.34,0.0,0.0,0.0,57255.0
34690510.0,0.0,475434.0,0.0,301.14,24336.99,333.54,0.0,0.21,0.89,658847816.0,1184883.0,468.08,0.84,1169667.0,0.83,0.01,156.4,1352485358.0,822545653.0,529939705.0,6193933.0,7515754.0,95.44,58.04,37.39,5303.0,2112872.0,0.15,56.27,0.0,0.0,0.0,0.0
34690510.0,0.0,475434.0,0.0,301.14,24336.99,333.54,0.0,0.21,0.89,660247762.0,1399946.0,469.07,1.0,1185376.0,0.84,0.01,161.4,1356491248.0,823451038.0,533040210.0,4005890.0,6892387.0,95.72,58.11,37.61,4863.0,1901219.0,0.13,56.23,0.0,0.0,0.0,0.0
34690510.0,0.0,475434.0,0.0,301.14,24336.99,333.54,0.0,0.21,0.9,661507694.0,1259932.0,469.97,0.9,1180594.0,0.84,0.01,190.3,1365366923.0,825531190.0,539835733.0,8875675.0,7570262.0,96.34,58.25,38.09,5342.0,2012457.0,0.14,56.13,0.0,0.0,0.0,0.0
34690510.0,0.0,475434.0,0.0,301.14,24336.99,333.54,0.0,0.21,0.98,662897388.0,1389694.0,470.95,0.99,1181441.0,0.84,0.01,193.8,1373057489.0,827368472.0,545689017.0,7690566.0,6509034.0,96.89,58.38,38.51,4593.0,1711496.0,0.12,56.05,0.0,10.81508729892216,0.0,0.0
34740275.0,49765.0,477422.0,1988.0,284.0,24371.9,334.93,1.4,0.2,1.04,664109365.0,1211977.0,471.82,0.86,1184658.0,0.84,0.01,169.3,1376428862.0,828319595.0,548109267.0,3371373.0,6432805.0,97.12,58.45,38.68,4539.0,1658764.0,0.12,56.01,0.04200786893105948,0.0,0.0,0.0
34740275.0,0.0,477422.0,0.0,284.0,24371.9,334.93,0.0,0.2,1.04,665112580.0,1003215.0,472.53,0.71,1205733.0,0.86,0.01,174.0,1380223188.0,829219869.0,551003319.0,3794326.0,6393946.0,97.39,58.51,38.88,4512.0,1616044.0,0.11,55.97,0.0,0.0,49765.0,0.0
34740275.0,0.0,477422.0,0.0,284.0,24371.9,334.93,0.0,0.2,1.04,666126659.0,1014079.0,473.25,0.72,1209104.0,0.86,0.01,176.9,1388521671.0,831142523.0,557379148.0,8298483.0,6032892.0,97.98,58.65,39.33,4257.0,1454088.0,0.1,55.88,0.0,0.0,0.0,49765.0
34740275.0,0.0,477422.0,0.0,284.0,24371.9,334.93,0.0,0.2,1.05,667356171.0,1229512.0,474.12,0.87,1215479.0,0.86,0.01,179.6,1391050278.0,831763875.0,559286403.0,2528607.0,5509274.0,98.16,58.69,39.46,3888.0,1316889.0,0.09,55.85,0.0,0.0,0.0,0.0
34740275.0,0.0,477422.0,0.0,284.0,24371.9,334.93,0.0,0.2,1.08,668643929.0,1287758.0,475.04,0.92,1199452.0,0.85,0.01,180.3,1398221289.0,833265701.0,564955588.0,7171011.0,5961434.0,98.66,58.8,39.86,4207.0,1402095.0,0.1,55.77,0.0,0.0,0.0,0.0
34740275.0,0.0,477422.0,0.0,284.0,24371.9,334.93,0.0,0.2,1.14,669809816.0,1165887.0,475.86,0.83,1186017.0,0.84,0.01,154.4,1404556570.0,834737784.0,569818786.0,6335281.0,5598521.0,99.11,58.9,40.21,3950.0,1315228.0,0.09,55.7,0.0,0.0,0.0,0.0
34740275.0,0.0,477422.0,0.0,284.0,24371.9,334.93,0.0,0.2,1.2,671051627.0,1241811.0,476.75,0.88,1164891.0,0.83,0.01,152.1,1413981791.0,837078735.0,576903056.0,9425221.0,5846329.0,99.77,59.07,40.71,4125.0,1387180.0,0.1,55.6,0.0,10.747809560893192,0.0,0.0
34786802.0,46527.0,479682.0,2260.0,322.86,24404.54,336.52,1.58,0.23,1.28,671997082.0,945455.0,477.42,0.67,1126817.0,0.8,0.01,169.6,1414731603.0,837294288.0,577437315.0,749812.0,5471820.0,99.83,59.08,40.75,3861.0,1282099.0,0.09,55.59,0.041290607711271916,0.0,0.0,0.0
34786802.0,0.0,479682.0,0.0,322.86,24404.54,336.52,0.0,0.23,1.41,672936621.0,939539.0,478.09,0.67,1117720.0,0.79,0.01,164.6,1418447119.0,838318164.0,580128955.0,3715516.0,5460562.0,100.09,59.15,40.94,3853.0,1299756.0,0.09,55.55,0.0,0.0,46527.0,0.0
34786802.0,0.0,479682.0,0.0,322.86,24404.54,336.52,0.0,0.23,1.56,674078531.0,1141910.0,478.9,0.81,1135982.0,0.81,0.01,157.8,1426069774.0,840095473.0,585974301.0,7622655.0,5364015.0,100.63,59.28,41.35,3785.0,1278993.0,0.09,55.47,0.0,0.0,0.0,46527.0
34786802.0,0.0,479682.0,0.0,322.86,24404.54,336.52,0.0,0.23,1.74,675246143.0,1167612.0,479.73,0.83,1127139.0,0.8,0.01,140.7,1435195841.0,842315450.0,592880391.0,9126067.0,6306509.0,101.27,59.44,41.84,4450.0,1507368.0,0.11,59.07,0.0,0.0,0.0,0.0
34786802.0,0.0,479682.0,0.0,322.86,24404.54,336.52,0.0,0.23,1.92,676445395.0,1199252.0,480.58,0.85,1114495.0,0.79,0.01,117.9,1438717497.0,843220793.0,595496704.0,3521656.0,5785173.0,101.52,59.5,42.02,4082.0,1422156.0,0.1,59.03,0.0,0.0,0.0,0.0
34786802.0,0.0,479682.0,0.0,322.86,24404.54,336.52,0.0,0.23,2.1,677878255.0,1432860.0,481.6,1.02,1152634.0,0.82,0.01,98.7,1448865422.0,845640601.0,603224821.0,10147925.0,6329836.0,102.24,59.67,42.57,4467.0,1557545.0,0.11,68.64,0.0,0.0,0.0,0.0
34786802.0,0.0,479682.0,0.0,322.86,24404.54,336.52,0.0,0.23,2.24,678989110.0,1110855.0,482.39,0.79,1133926.0,0.81,0.01,77.6,1454069802.0,846975771.0,607094031.0,5204380.0,5726859.0,102.6,59.77,42.84,4041.0,1413862.0,0.1,68.58,0.0,11.53596793633834,0.0,0.0
34889132.0,102330.0,481770.0,2088.0,298.29,24476.33,337.98,1.46,0.21,2.37,680071486.0,1082376.0,483.16,0.77,1153486.0,0.82,0.02,62.3,1456586234.0,847665306.0,608920928.0,2516432.0,5979233.0,102.78,59.81,42.97,4219.0,1481574.0,0.1,68.56,0.08871361359079036,0.0,0.0,0.0
34889132.0,0.0,481770.0,0.0,298.29,24476.33,337.98,0.0,0.21,2.49,680950476.0,878990.0,483.78,0.62,1144836.0,0.81,0.02,49.9,1464526170.0,852570971.0,611955199.0,7939936.0,6582722.0,103.34,60.16,43.18,4645.0,2036115.0,0.14,68.69,0.0,0.0,102330.0,0.0
34889132.0,0.0,481770.0,0.0,298.29,24476.33,337.98,0.0,0.21,2.6,682428595.0,1478119.0,484.83,1.05,1192866.0,0.85,0.03,39.9,1472330269.0,857788520.0,614541749.0,7804099.0,6608642.0,103.89,60.53,43.36,4663.0,2527578.0,0.18,68.67,0.0,0.0,0.0,102330.0
34889132.0,0.0,481770.0,0.0,298.29,24476.33,337.98,0.0,0.21,2.67,683817242.0,1388647.0,485.82,0.99,1224443.0,0.87,0.03,29.8,1482203963.0,864466425.0,617737538.0,9873694.0,6715446.0,104.59,61.0,43.59,4739.0,3164425.0,0.22,68.65,0.0,0.0,0.0,0.0
34889132.0,0.0,481770.0,0.0,298.29,24476.33,337.98,0.0,0.21,2.67,685305751.0,1488509.0,486.87,1.06,1265765.0,0.9,0.04,22.9,1491991022.0,871088714.0,620902308.0,9787059.0,7610504.0,105.28,61.47,43.81,5370.0,3981132.0,0.28,68.63,0.0,0.0,0.0,0.0
34889132.0,0.0,481770.0,0.0,298.29,24476.33,337.98,0.0,0.21,2.61,686819128.0,1513377.0,487.95,1.08,1277268.0,0.91,0.06,17.6,1505591911.0,879625063.0,625966848.0,13600889.0,8103784.0,106.24,62.07,44.17,5718.0,4854923.0,0.34,68.6,0.0,0.0,0.0,0.0
34889132.0,0.0,481770.0,0.0,298.29,24476.33,337.98,0.0,0.21,2.5,688470959.0,1651831.0,489.12,1.17,1354550.0,0.96,0.07,14.8,1508007415.0,880930714.0,627076701.0,2415504.0,7705373.0,106.41,62.16,44.25,5437.0,4850706.0,0.34,68.59,0.0,13.367460965562843,0.0,0.0
35528004.0,638872.0,483790.0,2020.0,288.57,24924.53,339.4,1.42,0.2,2.37,690034525.0,1563566.0,490.23,1.11,1423291.0,1.01,0.08,12.7,1517705282.0,886204082.0,631501200.0,9697867.0,8731293.0,107.09,62.53,44.56,6161.0,5505539.0,0.39,68.56,0.4488692411676592,0.0,0.0,0.0
35528004.0,0.0,483790.0,0.0,288.57,24924.53,339.4,0.0,0.2,2.24,691575352.0,1540827.0,491.33,1.1,1517839.0,1.08,0.09,11.6,1524222751.0,889459819.0,634265259.0,6517469.0,8528083.0,107.55,62.76,44.76,6018.0,5269835.0,0.37,68.55,0.0,0.0,638872.0,0.0
35528004.0,0.0,483790.0,0.0,288.57,24924.53,339.4,0.0,0.2,2.12,693155280.0,1579928.0,492.45,1.12,1532384.0,1.09,0.1,10.2,1537841948.0,895852039.0,640117846.0,13619197.0,9358811.0,108.51,63.21,45.17,6604.0,5437646.0,0.38,68.51,0.0,0.0,0.0,638872.0
35528004.0,0.0,483790.0,0.0,288.57,24924.53,339.4,0.0,0.2,2.01,695274380.0,2119100.0,493.96,1.51,1636734.0,1.16,0.11,9.5,1544297708.0,898710263.0,643070555.0,6455760.0,8870535.0,108.97,63.42,45.38,6259.0,4891977.0,0.34,68.49,0.0,0.0,0.0,0.0
35528004.0,0.0,483790.0,0.0,288.57,24924.53,339.4,0.0,0.2,1.7,700712824.0,1613740.0,497.82,1.15,1748838.0,1.24,0.13,7.7,1565638547.0,908005349.0,653514044.0,9160005.0,8233019.0,110.48,64.07,46.11,5809.0,3867805.0,0.27,68.42,0.0,14.281858136995876,0.0,0.0
37122164.0,1594160.0,486066.0,2276.0,325.14,26042.91,341.0,1.6,0.23,1.61,702448838.0,1736014.0,499.05,1.23,1773473.0,1.26,0.13,7.4,1570696006.0,910386043.0,656011893.0,5057459.0,7570103.0,110.83,64.24,46.29,5342.0,3454566.0,0.24,68.4,0.8988911029989727,0.0,0.0,0.0
37122164.0,0.0,486066.0,0.0,325.14,26042.91,341.0,0.0,0.23,1.54,703762282.0,1313444.0,499.99,0.93,1740990.0,1.24,0.14,7.0,1575863289.0,912552134.0,658614500.0,5167283.0,7377220.0,111.2,64.39,46.47,5206.0,3298902.0,0.23,68.39,0.0,0.0,1594160.0,0.0
37122164.0,0.0,486066.0,0.0,325.14,26042.91,341.0,0.0,0.23,1.48,705411425.0,1649143.0,501.16,1.17,1750878.0,1.24,0.15,6.7,1576006300.0,912567911.0,658765881.0,143011.0,5452050.0,111.21,64.39,46.48,3847.0,2387982.0,0.17,68.39,0.0,0.0,0.0,1594160.0
37122164.0,0.0,486066.0,0.0,325.14,26042.91,341.0,0.0,0.23,1.42,707421650.0,2010225.0,502.59,1.43,1735324.0,1.23,0.16,6.4,1592451490.0,919059606.0,667552043.0,16445190.0,6879112.0,112.37,64.85,47.1,4854.0,2907049.0,0.2,76.39,0.0,0.0,0.0,0.0
37122164.0,0.0,486066.0,0.0,325.14,26042.91,341.0,0.0,0.23,1.37,709356830.0,1935180.0,503.96,1.38,1738585.0,1.24,0.16,6.1,1600333779.0,922087216.0,671853985.0,7882289.0,6630581.0,112.92,65.07,47.41,4679.0,2721227.0,0.19,76.34,0.0,0.0,0.0,0.0
37122164.0,0.0,486066.0,0.0,325.14,26042.91,341.0,0.0,0.23,1.32,711538938.0,2182108.0,505.51,1.55,1777122.0,1.26,0.16,6.1,1609613007.0,925500152.0,677041072.0,9279228.0,7590638.0,113.58,65.31,47.77,5356.0,3059055.0,0.22,78.05,0.0,0.0,0.0,0.0
37122164.0,0.0,486066.0,0.0,325.14,26042.91,341.0,0.0,0.23,1.26,713499892.0,1960954.0,506.9,1.39,1826724.0,1.3,0.17,6.0,1617088106.0,928133309.0,681368115.0,7475099.0,7349937.0,114.11,65.49,48.08,5186.0,2875423.0,0.2,78.01,0.0,14.56461312345944,0.0,0.0
39237264.0,2115100.0,489409.0,3343.0,477.57,27526.75,343.34,2.35,0.34,1.19,715520580.0,2020688.0,508.34,1.44,1867392.0,1.33,0.17,6.0,1622210924.0,929971622.0,684436700.0,5122818.0,7359274.0,114.47,65.62,48.3,5193.0,2797940.0,0.2,77.98,1.0,0.0,0.0,0.0
39237264.0,0.0,489409.0,0.0,477.57,27526.75,343.34,0.0,0.34,1.13,716995333.0,1474753.0,509.39,1.05,1890436.0,1.34,0.16,6.1,1623419845.0,930359898.0,685102189.0,1208921.0,6793794.0,114.55,65.65,48.34,4794.0,2543966.0,0.18,77.98,0.0,0.0,2115100.0,0.0
39237264.0,0.0,489409.0,0.0,477.57,27526.75,343.34,0.0,0.34,1.07,718802433.0,1807100.0,510.67,1.28,1913001.0,1.36,0.16,6.1,1630312330.0,932606511.0,689133722.0,6892485.0,7758004.0,115.04,65.81,48.63,5474.0,2862657.0,0.2,76.15,0.0,0.0,0.0,2115100.0
39237264.0,0.0,489409.0,0.0,477.57,27526.75,343.34,0.0,0.34,1.0,720572178.0,1769745.0,511.93,1.26,1878647.0,1.34,0.16,6.1,1636183520.0,934468791.0,692645423.0,5871190.0,6247433.0,115.45,65.94,48.88,4408.0,2201312.0,0.16,76.11,0.0,0.0,0.0,0.0
39237264.0,0.0,489409.0,0.0,477.57,27526.75,343.34,0.0,0.34,0.94,722166248.0,1594070.0,513.06,1.13,1829917.0,1.3,0.16,6.2,1639112704.0,935294849.0,694410120.0,2929184.0,5539846.0,115.66,66.0,49.0,3909.0,1886805.0,0.13,76.09,0.0,0.0,0.0,0.0
39237264.0,0.0,489409.0,0.0,477.57,27526.75,343.34,0.0,0.34,0.9,723748555.0,1582307.0,514.18,1.12,1744231.0,1.24,0.16,6.2,1645293992.0,937107027.0,698115220.0,6181288.0,5097284.0,116.1,66.13,49.26,3597.0,1658125.0,0.12,77.87,0.0,0.0,0.0,0.0
39237264.0,0.0,489409.0,0.0,477.57,27526.75,343.34,0.0,0.34,0.86,725774705.0,2026150.0,515.62,1.44,1753545.0,1.25,0.15,6.6,1650461284.0,938645671.0,701262521.0,5167292.0,4767597.0,116.46,66.23,49.48,3364.0,1501766.0,0.11,77.84,0.0,14.433534866918848,0.0,0.0
41092522.0,1855258.0,494091.0,4682.0,668.86,28828.3,346.63,3.28,0.47,0.82,727390698.0,1615993.0,516.77,1.15,1695731.0,1.2,0.15,6.7,1657362150.0,940755706.0,705405482.0,6900866.0,5021604.0,116.95,66.38,49.78,3543.0,1540583.0,0.11,77.81,1.0,0.0,0.0,0.0
41092522.0,0.0,494091.0,0.0,668.86,28828.3,346.63,0.0,0.47,0.77,728997813.0,1607115.0,517.92,1.14,1714640.0,1.22,0.14,7.2,1664786038.0,943027714.0,709926447.0,7423888.0,5909456.0,117.47,66.54,50.09,4170.0,1809688.0,0.13,75.92,0.0,0.0,1855258.0,0.0
41092522.0,0.0,494091.0,0.0,668.86,28828.3,346.63,0.0,0.47,0.72,730697193.0,1699380.0,519.12,1.21,1699251.0,1.21,0.13,7.7,1671163877.0,944749420.0,714073668.0,6377839.0,5835935.0,117.92,66.66,50.39,4118.0,1734701.0,0.12,74.01,0.0,0.0,0.0,1855258.0
41092522.0,0.0,494091.0,0.0,668.86,28828.3,346.63,0.0,0.47,0.68,732439986.0,1742793.0,520.36,1.24,1695401.0,1.2,0.12,8.3,1677030680.0,946259127.0,717972069.0,5866803.0,5835309.0,118.34,66.77,50.66,4118.0,1684334.0,0.12,73.97,0.0,0.0,0.0,0.0
41092522.0,0.0,494091.0,0.0,668.86,28828.3,346.63,0.0,0.47,0.64,734192614.0,1752628.0,521.6,1.25,1718052.0,1.22,0.11,9.0,1681517744.0,947341172.0,721020585.0,4487064.0,6057863.0,118.65,66.85,50.88,4275.0,1720903.0,0.12,73.93,0.0,0.0,0.0,0.0
41092522.0,0.0,494091.0,0.0,668.86,28828.3,346.63,0.0,0.47,0.6,735804280.0,1611666.0,522.75,1.14,1722246.0,1.22,0.1,9.9,1687048487.0,948717449.0,724768356.0,5530743.0,5964928.0,119.04,66.94,51.14,4209.0,1658632.0,0.12,73.89,0.0,0.0,0.0,0.0
41092522.0,0.0,494091.0,0.0,668.86,28828.3,346.63,0.0,0.47,0.57,737932233.0,2127953.0,524.26,1.51,1736790.0,1.23,0.09,11.1,1693177165.0,950308975.0,728875616.0,6128678.0,6102269.0,119.48,67.06,51.43,4306.0,1666186.0,0.12,75.75,0.0,13.906828232862582,0.0,0.0
42188138.0,1095616.0,501979.0,7888.0,1126.86,29596.92,352.16,5.53,0.79,0.54,740187141.0,2254908.0,525.86,1.6,1828063.0,1.3,0.08,13.2,1695886196.0,951213177.0,730532500.0,2709031.0,5503435.0,119.67,67.12,51.55,3883.0,1493924.0,0.1,75.74,0.5993313144397571,0.0,0.0,0.0
42188138.0,0.0,501979.0,0.0,1126.86,29596.92,352.16,0.0,0.79,0.51,741561587.0,1374446.0,526.84,0.98,1794825.0,1.27,0.07,14.4,1696048044.0,951263816.0,730627102.0,161848.0,4466001.0,119.68,67.12,51.56,3151.0,1176586.0,0.08,73.82,0.0,0.0,1095616.0,0.0
42188138.0,0.0,501979.0,0.0,1126.86,29596.92,352.16,0.0,0.79,0.48,742908121.0,1346534.0,527.8,0.96,1744418.0,1.24,0.06,15.7,1702679391.0,952678279.0,736217486.0,6631347.0,4502216.0,120.15,67.22,51.95,3177.0,1132694.0,0.08,69.21,0.0,0.0,0.0,1095616.0
42188138.0,0.0,501979.0,0.0,1126.86,29596.92,352.16,0.0,0.79,0.45,744684750.0,1776629.0,529.06,1.26,1749252.0,1.24,0.06,18.1,1710023580.0,954257234.0,740575198.0,7344189.0,4713271.0,120.66,67.34,52.26,3326.0,1142587.0,0.08,69.17,0.0,0.0,0.0,0.0
